time,high,low,open,volumefrom,volumeto,close
2023-05-03,29278.11,28151.97,28694.7,40257.03,1150554649.51,29041.65
2023-05-04,29376.48,28702.7,29041.65,27573.93,799149017.42,28865.72
2023-05-05,29701.05,28852.44,28865.72,35426.26,1039027772.96,29548.51
2023-05-06,29853.13,28449.95,29548.51,24527.41,713641803.94,28943.98
2023-05-07,29212.06,28547.22,28943.98,16604.62,480627306.93,28572.81
2023-05-08,28786.01,27396.42,28572.81,40605.62,1136175854.67,27783.42
2023-05-09,27963.87,27510.12,27783.42,22925.76,634693185.14,27680.21
2023-05-10,28330.36,26840.62,27680.21,41945.8,1162217682.96,27628.73
2023-05-11,27642.56,26731.83,27628.73,29504.51,802346192.21,26991.62
2023-05-12,27092.93,25833.3,26991.62,42526.8,1123450368.34,26807.09
2023-05-13,27043.5,26705.45,26807.09,12502.23,335722601.8,26788.88
2023-05-14,27189.55,26611.92,26788.88,11877.98,319668371.39,26931.44
2023-05-15,27668.19,26759.29,26931.44,27959.1,764041771.98,27176.27
2023-05-16,27304.97,26869.45,27176.27,23994.43,649282623.49,27036.57
2023-05-17,27488.05,26565.39,27036.57,29196.37,788279620.49,27406.21
2023-05-18,27476.67,26379.63,27406.21,27707.43,749234030.86,26823.31
2023-05-19,27178.6,26668.92,26823.31,16460.59,442561192.0,26888.42
2023-05-20,27164.5,26840.23,26888.42,7375.52,199050865.32,27118.54
2023-05-21,27280.07,26691.06,27118.54,11973.11,322799242.35,26755.17
2023-05-22,27084.08,26548.27,26755.17,17684.89,474287648.56,26855.4
2023-05-23,27480.33,26808.03,26855.4,21235.04,578611517.74,27224.7
2023-05-24,27225.89,26092.06,27224.7,31836.22,843296169.29,26326.17
2023-05-25,26605.5,25882.27,26326.17,22984.71,604389199.53,26480.21
2023-05-26,26940.67,26338.96,26480.21,20356.54,542617989.88,26719.7
2023-05-27,26902.14,26585.34,26719.7,7427.77,198605797.63,26872.59
2023-05-28,28249.51,26789.58,26872.59,19785.88,543751511.42,28077.57
2023-05-29,28450.88,27546.65,28077.57,21644.99,604161699.4,27746.07
2023-05-30,28052.68,27568.98,27746.07,23615.79,656814149.04,27703.56
2023-05-31,27836.82,26853.57,27703.56,28352.48,770131646.3,27220.17
2023-06-01,27347.94,26628.22,27220.17,23979.7,645324727.67,26825.73
2023-06-02,27305.0,26519.23,26825.73,23786.38,643162971.0,27251.14
2023-06-03,27330.86,26946.35,27251.14,8092.89,219785033.16,27078.3
2023-06-04,27451.16,26964.17,27078.3,9147.43,248793311.51,27125.24
2023-06-05,27135.1,25411.77,27125.24,37219.66,973121005.98,25740.46
2023-06-06,27379.88,25380.61,25740.46,38336.34,1007782393.96,27269.02
2023-06-07,27423.02,26132.38,27269.02,30599.1,816508052.84,26348.91
2023-06-08,26816.33,26225.25,26348.91,15156.05,401604313.0,26509.09
2023-06-09,26777.91,26290.32,26509.09,16583.88,439912147.38,26483.81
2023-06-10,26533.58,25424.05,26483.81,31361.96,809187356.13,25856.18
2023-06-11,26214.2,25655.94,25856.18,13172.72,341057974.45,25937.58
2023-06-12,26099.5,25629.48,25937.58,17060.82,441188405.58,25905.64
2023-06-13,26425.22,25717.6,25905.64,23047.35,599487905.69,25928.94
2023-06-14,26074.14,24836.48,25928.94,26761.01,684056303.1,25125.73
2023-06-15,25740.96,24765.75,25125.73,32804.74,824201465.11,25574.36
2023-06-16,26479.27,25205.5,25574.36,27648.16,715401866.52,26330.59
2023-06-17,26780.79,26170.91,26330.59,12515.48,331591669.75,26510.43
2023-06-18,26686.77,26260.74,26510.43,9378.95,248624880.04,26338.0
2023-06-19,27036.32,26265.34,26338.0,17956.62,477713441.96,26842.09
2023-06-20,28407.13,26648.29,26842.09,45985.63,1265530107.38,28319.35
2023-06-21,30780.84,28276.59,28319.35,57981.94,1710075101.48,30000.55
2023-06-22,30499.85,29611.53,30000.55,34380.15,1034077333.64,29892.81
2023-06-23,31416.26,29818.21,29892.81,41294.22,1263857697.39,30705.39
2023-06-24,30811.37,30276.97,30705.39,13046.45,399256498.04,30548.2
2023-06-25,31051.66,30297.61,30548.2,13393.19,410384145.76,30473.64
2023-06-26,30658.58,29930.89,30473.64,21681.68,656487409.95,30271.91
2023-06-27,31013.13,30232.66,30271.91,22312.5,683163079.08,30696.99
2023-06-28,30714.46,29862.15,30696.99,19096.02,577536151.3,30078.9
2023-06-29,30833.99,30043.07,30078.9,21447.12,654120553.86,30447.17
2023-06-30,31272.25,29465.7,30447.17,47299.15,1438707503.25,30471.06
2023-07-01,30653.27,30321.27,30471.06,7261.71,221634243.18,30590.76
2023-07-02,30788.75,30181.34,30590.76,8660.66,264438993.35,30617.66
2023-07-03,31388.17,30575.7,30617.66,19619.43,606995802.76,31160.24
2023-07-04,31331.3,30638.68,31160.24,13276.48,411450957.26,30774.39
2023-07-05,30877.17,30201.06,30774.39,15878.7,484235780.2,30503.07
2023-07-06,31521.11,29869.18,30503.07,30802.77,942103548.67,29907.98
2023-07-07,30450.48,29725.12,29907.98,19368.34,584908167.72,30349.69
2023-07-08,30383.67,30056.18,30349.69,6360.91,192238272.3,30294.36
2023-07-09,30441.0,30074.68,30294.36,7139.62,216124236.01,30171.49
2023-07-10,31045.4,29964.03,30171.49,22193.83,674592681.26,30421.04
2023-07-11,30805.91,30314.1,30421.04,17665.77,539220942.45,30626.62
2023-07-12,30977.57,30214.19,30626.62,24693.12,755704294.14,30385.22
2023-07-13,31844.94,30259.09,30385.22,42344.72,1314075890.88,31475.78
2023-07-14,31636.78,29929.3,31475.78,33129.0,1021600213.08,30331.09
2023-07-15,30403.12,30258.91,30331.09,4925.15,149344124.18,30298.45
2023-07-16,30450.66,30083.92,30298.45,7411.25,224532522.64,30248.17
2023-07-17,30340.04,29675.15,30248.17,18560.1,558752237.54,30147.68
2023-07-18,30244.13,29538.16,30147.68,18759.37,560798877.42,29863.79
2023-07-19,30193.82,29765.06,29863.79,14893.37,446435257.92,29918.6
2023-07-20,30417.9,29577.88,29918.6,19269.41,577250260.25,29809.61
2023-07-21,30060.04,29737.09,29809.61,13254.74,395907301.04,29911.46
2023-07-22,30000.3,29635.44,29911.46,6111.68,182484169.27,29791.61
2023-07-23,30345.9,29738.58,29791.61,8140.53,244328645.64,30085.68
2023-07-24,30097.78,28860.94,30085.68,25436.68,744538575.95,29181.04
2023-07-25,29367.59,29054.49,29181.04,12141.51,354541899.17,29226.63
2023-07-26,29682.98,29098.81,29226.63,16583.36,486510821.91,29352.06
2023-07-27,29566.99,29082.04,29352.06,12727.55,373268935.18,29217.05
2023-07-28,29528.45,29121.24,29217.05,11707.43,342975082.63,29316.82
2023-07-29,29406.57,29258.14,29316.82,4989.17,146316009.97,29358.76
2023-07-30,29449.84,29043.43,29358.76,7661.41,224246250.77,29283.34
2023-07-31,29524.99,29108.82,29283.34,14553.25,426457343.16,29231.47
2023-08-01,29721.48,28564.09,29231.47,28319.33,822433494.24,29699.74
2023-08-02,30029.06,28914.46,29699.74,28507.89,838251477.68,29163.69
2023-08-03,29397.03,28945.61,29163.69,15427.08,450334651.17,29177.75
2023-08-04,29308.95,28794.51,29177.75,12900.38,375805085.38,29078.51
2023-08-05,29111.36,28953.98,29078.51,4135.0,120051247.27,29050.34
2023-08-06,29164.68,28962.89,29050.34,4361.16,126689336.09,29046.16
2023-08-07,29245.27,28672.37,29046.16,16388.65,475156597.17,29182.16
2023-08-08,30210.36,29111.88,29182.16,26561.94,786792606.34,29770.51
2023-08-09,30120.86,29356.43,29770.51,17933.09,532770863.32,29566.47
2023-08-10,29707.55,29319.58,29566.47,12722.06,375142806.93,29428.1
2023-08-11,29535.4,29219.56,29428.1,10550.47,310027638.11,29403.56
2023-08-12,29471.12,29356.08,29403.56,3495.96,102819295.5,29417.08
2023-08-13,29447.27,29257.12,29417.08,3928.8,115373186.78,29281.55
2023-08-14,29664.61,29082.39,29281.55,12333.02,362522208.47,29409.22
2023-08-15,29460.86,29056.77,29409.22,10214.85,299026558.28,29171.23
2023-08-16,29228.22,28696.21,29171.23,16506.96,479152538.98,28702.8
2023-08-17,28752.02,25328.06,28702.8,50603.71,1394530695.43,26629.67
2023-08-18,26823.13,25629.62,26629.67,33853.32,888090076.41,26049.69
2023-08-19,26266.25,25797.39,26049.69,10190.62,265159375.46,26095.8
2023-08-20,26291.33,25983.85,26095.8,7358.66,192271431.08,26191.01
2023-08-21,26248.2,25819.92,26191.01,16512.71,430024076.12,26126.18
2023-08-22,26137.6,25369.8,26126.18,19880.36,514473682.56,26043.01
2023-08-23,26807.82,25802.48,26043.01,25584.15,672652092.31,26429.4
2023-08-24,26565.88,25859.32,26429.4,17135.14,449180401.68,26166.22
2023-08-25,26291.13,25759.58,26166.22,18808.91,489263026.85,26051.29
2023-08-26,26109.19,25979.58,26051.29,3572.84,93024725.64,26010.35
2023-08-27,26168.79,25966.75,26010.35,4137.97,107924452.3,26091.32
2023-08-28,26233.53,25861.84,26091.32,11633.38,302943657.3,26106.0
2023-08-29,28154.08,25911.89,26106.0,39870.36,1089036684.85,27724.41
2023-08-30,27766.41,27036.49,27724.41,19031.6,520197058.0,27305.41
2023-08-31,27563.68,25683.18,27305.41,27850.06,741278108.53,25937.29
2023-09-01,26137.14,25323.44,25937.29,24807.18,639696809.37,25798.79
2023-09-02,25980.31,25729.66,25798.79,7017.96,181289556.36,25868.56
2023-09-03,26115.72,25805.82,25868.56,6190.05,160541183.85,25971.37
2023-09-04,26089.36,25636.28,25971.37,8832.41,228454428.06,25816.24
2023-09-05,25878.61,25567.56,25816.24,10888.31,280146729.52,25785.01
2023-09-06,26019.64,25379.85,25785.01,15183.61,390027105.24,25751.71
2023-09-07,26426.41,25600.8,25751.71,18952.45,491838528.79,26264.75
2023-09-08,26443.61,25650.9,26264.75,18556.34,482397556.59,25907.13
2023-09-09,25936.62,25799.89,25907.13,4094.4,105931726.4,25898.41
2023-09-10,26020.84,25589.02,25898.41,8434.22,217583144.54,25833.67
2023-09-11,25889.38,24911.78,25833.67,24481.75,619642052.88,25157.07
2023-09-12,26545.24,25128.37,25157.07,36111.44,937711286.48,25840.34
2023-09-13,26432.59,25768.65,25840.34,18955.32,495397769.94,26227.49
2023-09-14,26845.74,26136.39,26227.49,24488.8,649517751.61,26533.66
2023-09-15,26879.57,26224.91,26533.66,17339.0,459310066.65,26605.49
2023-09-16,26771.68,26459.99,26605.49,7062.9,187703875.45,26569.13
2023-09-17,26621.93,26413.39,26569.13,5698.34,151125765.17,26533.12
2023-09-18,27425.7,26394.81,26533.12,29536.95,797114111.3,26767.82
2023-09-19,27493.85,26676.6,26767.82,24703.82,670630172.73,27219.02
2023-09-20,27389.22,26814.07,27219.02,21439.58,581302466.15,27126.4
2023-09-21,27162.0,26373.55,27126.4,20948.1,559336631.68,26567.47
2023-09-22,26738.04,26478.87,26567.47,15354.82,408613785.26,26583.16
2023-09-23,26640.84,26522.49,26583.16,5251.29,139605320.21,26585.41
2023-09-24,26732.91,26146.79,26585.41,9848.35,260953441.64,26261.44
2023-09-25,26439.02,25997.17,26261.44,19804.27,518905094.49,26297.93
2023-09-26,26395.42,26090.75,26297.93,12902.09,338286231.16,26212.59
2023-09-27,26828.5,26096.78,26212.59,24188.11,638562791.04,26360.2
2023-09-28,27306.05,26328.53,26360.2,30832.51,827813877.45,27027.2
2023-09-29,27233.94,26674.22,27027.2,21721.72,585322764.87,26909.4
2023-09-30,27095.39,26887.09,26909.4,7260.78,195916128.74,26964.27
2023-10-01,28060.49,26958.76,26964.27,16861.15,464200302.08,27994.51
2023-10-02,28585.13,27312.81,27994.51,42701.42,1198411956.48,27507.22
2023-10-03,27669.05,27170.07,27507.22,22621.25,620603083.21,27428.66
2023-10-04,27836.54,27222.97,27428.66,18061.23,497243557.18,27789.8
2023-10-05,28128.37,27363.01,27789.8,25127.82,696054430.54,27414.59
2023-10-06,28280.04,27181.63,27414.59,25278.57,701648471.47,27946.61
2023-10-07,28035.05,27864.11,27946.61,7351.08,205394649.0,27973.69
2023-10-08,28105.36,27714.35,27973.69,8547.03,238690010.87,27933.57
2023-10-09,27999.8,27282.89,27933.57,21887.87,603964078.09,27598.77
2023-10-10,27735.72,27298.5,27598.77,18600.95,511109469.33,27395.4
2023-10-11,27475.69,26531.55,27395.4,30496.51,821395574.15,26871.21
2023-10-12,26937.98,26549.78,26871.21,16400.37,438531983.5,26756.23
2023-10-13,27110.91,26674.97,26756.23,18507.04,496779424.55,26862.9
2023-10-14,26982.78,26810.02,26862.9,5865.21,157685357.78,26854.52
2023-10-15,27297.26,26813.06,26854.52,10978.68,297110024.59,27177.41
2023-10-16,30009.15,27131.48,27177.41,66720.48,1884462991.7,28518.37
2023-10-17,28628.83,28094.14,28518.37,26038.83,739741149.31,28409.46
2023-10-18,28988.79,28156.7,28409.46,23999.55,682875511.71,28328.07
2023-10-19,28927.17,28135.5,28328.07,25550.36,730081363.3,28733.78
2023-10-20,30243.12,28596.96,28733.78,42016.08,1241026952.55,29684.37
2023-10-21,30365.61,29480.22,29684.37,15637.83,467626116.49,29924.08
2023-10-22,30232.64,29674.58,29924.08,13845.91,414432274.92,30001.44
2023-10-23,34739.17,29898.26,30001.44,73249.41,2308556876.22,33084.08
2023-10-24,35183.22,32857.8,33084.08,75112.67,2559949343.79,33923.52
2023-10-25,35136.87,33698.9,33923.52,43002.87,1481128342.82,34503.4
2023-10-26,34836.51,33746.16,34503.4,36463.09,1248469956.72,34157.06
2023-10-27,34246.78,33406.13,34157.06,30792.41,1044635721.14,33907.7
2023-10-28,34494.4,33876.07,33907.7,10888.97,371696781.35,34090.05
2023-10-29,34761.09,33947.8,34090.05,13639.48,469534963.71,34535.38
2023-10-30,34862.12,34090.22,34535.38,23948.89,825552244.82,34494.56
2023-10-31,34726.05,34058.4,34494.56,21982.74,756326173.72,34657.73
2023-11-01,35623.76,34096.9,34657.73,34274.26,1190955576.06,35439.76
2023-11-02,35973.2,34323.19,35439.76,31205.25,1097011932.14,34947.15
2023-11-03,34950.21,34118.29,34947.15,27811.97,960199464.71,34732.28
2023-11-04,35278.07,34606.38,34732.28,10840.41,377653497.47,35086.09
2023-11-05,35393.84,34489.02,35086.09,15210.52,533016306.01,35039.47
2023-11-06,35288.36,34758.64,35039.47,17520.44,613732584.95,35054.59
2023-11-07,35929.83,34537.87,35054.59,28810.78,1012278827.62,35421.85
2023-11-08,36109.43,35120.46,35421.85,26404.64,937630450.49,35638.33
2023-11-09,37990.51,35557.78,35638.33,62530.57,2296501186.4,36704.14
2023-11-10,37536.44,36342.27,36704.14,32545.3,1206040827.09,37321.51
2023-11-11,37417.29,36701.83,37321.51,14920.5,553215494.09,37142.22
2023-11-12,37233.45,36747.05,37142.22,9320.87,345567975.97,37079.76
2023-11-13,37429.52,36358.0,37079.76,24368.53,897671274.64,36482.51
2023-11-14,36752.31,34788.17,36482.51,33896.65,1219819360.84,35551.21
2023-11-15,37977.31,35374.22,35551.21,39005.98,1436101057.95,37884.19
2023-11-16,37951.14,35512.38,37884.19,38917.77,1428319260.74,36162.42
2023-11-17,36780.63,35873.7,36162.42,28253.69,1027029255.11,36626.32
2023-11-18,36853.45,36212.85,36626.32,8649.03,316037508.01,36591.19
